open,high,low,close,tick_volume,spread,real_volume
2944.33,2945.01,2942.32,2943.1,1173,11,0
2942.93,2945.24,2940.57,2941.6,1228,8,0
2941.57,2942.43,2940.49,2941.65,1059,10,0
2941.69,2946.99,2941.19,2945.73,977,11,0
2945.6,2945.93,2940.22,2940.57,1109,10,0
2940.46,2941.59,2938.63,2938.74,1171,7,0
2938.67,2941.12,2937.49,2940.69,1111,8,0
2940.73,2941.32,2940.03,2941.1,998,9,0
2941.09,2942.48,2940.45,2941.73,916,5,0
2941.86,2941.86,2939.28,2939.43,990,5,0
2939.43,2940.25,2937.76,2937.92,966,8,0
2938.0,2938.32,2933.64,2935.5,979,11,0
2935.5,2938.76,2934.72,2937.9,929,5,0
2938.06,2938.16,2935.75,2936.6,886,8,0
2936.61,2938.16,2935.95,2936.24,858,5,0
2936.27,2937.52,2935.62,2936.22,870,6,0
2936.32,2938.8,2935.81,2937.79,1041,5,0
2937.79,2939.34,2937.58,2939.24,379,5,0
2939.34,2939.97,2939.21,2939.84,299,14,0
2939.85,2940.37,2939.67,2940.06,307,10,0
2940.08,2940.31,2938.36,2939.06,454,5,0
2938.84,2940.17,2938.2,2938.77,332,10,0
2938.82,2940.21,2938.47,2940.21,170,25,0
2940.21,2942.63,2940.0,2942.22,337,12,0
2942.22,2943.3,2940.72,2941.32,306,15,0
2941.39,2942.73,2940.76,2942.13,387,17,0
2942.19,2942.19,2937.01,2938.47,463,15,0
2938.47,2939.65,2937.25,2939.44,399,16,0
2939.42,2940.32,2939.17,2939.99,397,18,0
2939.99,2946.87,2939.65,2945.84,1201,10,0
2945.91,2949.59,2944.94,2945.42,1020,7,0
2945.5,2945.78,2935.99,2936.59,1200,6,0
2936.59,2937.11,2926.84,2928.69,1349,5,0
2928.65,2938.77,2926.2,2938.32,1284,5,0
2938.19,2940.17,2937.36,2938.11,969,9,0
2938.13,2941.0,2937.66,2939.49,1110,5,0
2939.5,2940.71,2938.96,2939.02,920,5,0
2939.03,2939.73,2930.17,2932.73,1294,5,0
2932.72,2933.65,2927.07,2928.15,1160,5,0
2928.25,2934.12,2928.25,2932.18,795,12,0
2932.31,2932.71,2930.29,2931.19,697,6,0
2931.2,2932.23,2930.41,2930.97,748,10,0
2930.87,2931.37,2929.94,2930.51,668,13,0
2930.5,2932.1,2930.07,2930.15,573,14,0
2930.08,2930.38,2926.55,2928.38,800,10,0
2928.3,2928.74,2925.53,2927.31,925,15,0
2927.31,2928.39,2926.08,2927.4,654,15,0
2927.39,2930.78,2924.22,2930.13,1232,9,0
2930.12,2933.9,2929.63,2930.21,937,14,0
2930.05,2930.97,2925.49,2928.92,1044,6,0
2928.93,2929.58,2926.63,2928.97,911,5,0
2928.85,2931.45,2928.85,2929.66,905,10,0
2929.66,2931.07,2928.87,2929.77,758,5,0
2929.72,2933.03,2929.01,2931.84,943,13,0
2931.84,2932.73,2930.75,2930.86,487,5,0
2930.8,2931.91,2929.83,2930.83,516,15,0
2930.83,2932.53,2929.16,2930.09,622,5,0
2929.92,2931.3,2923.76,2923.91,1165,8,0
2923.97,2924.54,2916.74,2918.91,1306,6,0
2919.21,2923.09,2918.89,2921.99,1014,7,0
2922.0,2924.88,2921.17,2923.29,859,6,0
2923.23,2927.08,2923.07,2924.74,962,5,0
2924.66,2926.09,2923.67,2925.28,719,13,0
2925.15,2929.13,2925.15,2926.92,891,12,0
2926.92,2929.63,2926.27,2929.25,880,15,0
2929.36,2930.95,2928.99,2930.51,927,6,0
2930.53,2930.77,2929.31,2929.66,709,15,0
2929.71,2930.49,2928.88,2930.22,518,14,0
2930.22,2931.02,2929.77,2930.5,432,15,0
2930.54,2934.66,2929.75,2934.28,818,10,0
2934.31,2936.06,2931.93,2935.81,828,13,0
2935.85,2935.89,2930.8,2931.94,899,5,0
2931.8,2931.96,2928.03,2928.37,764,8,0
2928.4,2931.35,2927.58,2931.1,1059,7,0
2931.18,2934.31,2931.18,2933.21,1006,13,0
2933.29,2935.22,2933.17,2934.44,714,5,0
2934.24,2934.72,2929.96,2930.11,1045,7,0
2930.11,2933.04,2929.67,2932.7,1140,11,0
2932.69,2934.55,2930.18,2932.42,1216,13,0
2932.37,2932.91,2926.84,2930.0,1331,5,0
2930.07,2932.91,2929.63,2930.94,1144,5,0
2930.91,2934.23,2929.3,2933.82,1127,6,0
2933.8,2935.61,2933.51,2935.56,1094,14,0
2935.45,2935.6,2928.24,2929.58,1488,6,0
2933.26,2938.97,2932.24,2933.68,1524,5,0
2933.19,2935.68,2927.64,2927.87,1565,5,0
2928.1,2929.05,2921.76,2925.4,1519,6,0
2925.4,2929.5,2925.07,2925.94,1492,9,0
2925.87,2931.5,2925.82,2928.8,1331,9,0
2928.67,2931.72,2927.35,2931.34,1293,12,0
2931.37,2934.87,2931.36,2934.15,1196,5,0
2934.19,2938.4,2934.08,2936.31,1184,5,0
2936.3,2938.27,2935.37,2936.78,1088,6,0
2936.79,2938.37,2936.2,2938.01,1050,14,0
2938.06,2939.67,2937.28,2937.98,1090,8,0
2937.83,2940.69,2937.58,2940.33,1072,10,0
2940.28,2941.63,2939.31,2939.78,992,6,0
2939.81,2940.23,2937.98,2938.74,1060,5,0
2938.74,2940.14,2937.69,2939.43,1152,5,0
2939.4,2942.33,2939.36,2940.54,1179,5,0
2940.47,2942.72,2939.96,2941.89,940,5,0
2941.98,2942.54,2941.03,2941.62,904,11,0
2941.61,2942.56,2939.05,2939.29,870,5,0
2939.33,2940.49,2937.13,2937.64,966,7,0
2937.63,2937.63,2932.91,2933.46,1206,7,0
2933.22,2937.22,2933.22,2935.76,1019,5,0
2935.75,2935.75,2932.49,2934.14,1086,8,0
2934.2,2936.45,2933.36,2935.98,1101,5,0
2936.01,2936.26,2934.14,2934.8,1134,7,0
2934.7,2935.62,2932.09,2935.42,475,5,0
2935.44,2936.53,2934.96,2936.25,296,19,0
2936.19,2938.04,2935.63,2937.5,297,17,0
2937.3,2938.01,2935.31,2935.89,274,5,0
2934.65,2940.53,2933.91,2939.31,853,5,0
2939.36,2940.6,2938.46,2938.67,602,5,0
2938.28,2939.34,2936.88,2937.78,587,5,0
2937.78,2938.91,2936.4,2937.0,717,5,0
2936.8,2938.04,2936.13,2936.53,575,5,0
2936.58,2937.23,2934.28,2935.72,575,5,0
2935.73,2935.76,2933.84,2934.85,561,13,0
2934.86,2934.89,2929.52,2930.13,878,5,0
2930.19,2930.19,2923.3,2924.19,1252,5,0
2924.16,2926.2,2921.33,2925.95,1233,7,0
2925.98,2931.43,2924.79,2929.47,1342,5,0
2929.62,2929.8,2924.98,2928.07,917,5,0
2927.88,2928.95,2925.03,2928.04,748,12,0
2928.11,2933.03,2928.06,2931.41,998,5,0
2931.31,2937.2,2931.28,2936.86,1047,7,0
2936.99,2940.91,2936.89,2940.87,1002,7,0
2940.81,2943.48,2939.87,2942.47,1192,5,0
2942.29,2944.38,2940.45,2941.6,1158,5,0
2941.52,2944.64,2940.03,2941.22,978,5,0
2940.76,2941.82,2939.23,2941.0,661,5,0
2941.2,2941.68,2937.36,2940.54,879,5,0
2940.51,2943.03,2940.51,2942.05,672,5,0
2942.05,2943.05,2938.9,2939.41,695,5,0
2939.42,2941.92,2937.89,2940.61,762,5,0
2940.87,2941.69,2939.59,2940.98,788,5,0
2940.96,2941.86,2940.02,2940.37,832,5,0
2940.55,2940.89,2937.61,2939.05,760,5,0
2939.02,2939.94,2935.52,2936.36,779,12,0
2936.27,2939.97,2935.37,2938.11,795,5,0
2938.04,2942.05,2937.28,2939.68,796,8,0
2939.55,2940.42,2937.13,2937.41,601,5,0
2937.36,2938.91,2936.86,2938.57,637,5,0
2938.57,2941.25,2938.23,2940.72,614,10,0
2940.58,2940.9,2939.23,2939.83,753,14,0
2939.61,2944.27,2939.57,2943.87,879,13,0
2943.91,2944.84,2941.99,2943.84,866,13,0
2944.28,2944.83,2942.23,2943.05,953,5,0
2942.78,2943.47,2940.49,2942.26,1067,11,0
2942.3,2942.59,2938.19,2940.42,986,5,0
2940.49,2948.74,2940.43,2946.37,1069,8,0
2946.23,2948.24,2944.79,2945.23,1050,5,0
2945.25,2946.76,2943.46,2946.37,1030,14,0
2946.32,2946.7,2944.47,2944.84,881,7,0
2944.83,2945.25,2942.88,2944.16,756,12,0
2944.28,2944.65,2942.81,2943.08,750,15,0
2943.02,2943.51,2942.08,2942.15,549,15,0
2942.05,2942.05,2937.74,2938.17,1015,7,0
2938.16,2938.74,2934.91,2938.4,1062,5,0
2938.39,2940.59,2937.69,2938.74,759,10,0
2938.74,2942.77,2938.59,2942.29,677,13,0
2942.29,2945.07,2941.62,2944.61,1069,13,0
2944.65,2948.23,2944.37,2947.74,925,15,0
2947.73,2951.12,2945.62,2946.42,1081,7,0
2946.42,2948.01,2946.08,2946.85,650,15,0
2946.81,2947.82,2945.57,2945.77,944,15,0
2945.76,2947.44,2945.44,2946.46,817,14,0
2946.34,2950.98,2946.26,2950.49,1211,12,0
2950.55,2950.97,2946.96,2949.69,1307,5,0
2949.8,2952.41,2948.93,2951.79,1130,9,0
2951.84,2954.52,2950.6,2954.4,1037,5,0
2954.39,2956.18,2950.16,2950.66,1316,10,0
2950.79,2950.79,2939.36,2942.48,1421,6,0
2942.01,2943.76,2934.72,2942.69,1624,5,0
2942.63,2944.1,2938.87,2938.87,1459,5,0
2938.56,2938.82,2930.78,2936.33,1602,5,0
2936.31,2937.76,2934.66,2935.89,1427,7,0
2935.91,2940.49,2933.28,2935.7,1518,8,0
2935.69,2938.56,2935.69,2936.52,1359,10,0
2936.49,2942.93,2936.47,2942.53,1404,5,0
2942.55,2943.63,2940.68,2940.94,1176,6,0
2940.91,2942.98,2939.93,2942.75,1194,11,0
2942.54,2943.54,2940.18,2943.37,1155,12,0
2943.4,2944.53,2941.01,2943.74,1197,6,0
2944.08,2944.56,2942.53,2943.38,1063,6,0
2943.42,2944.71,2942.6,2943.19,1039,8,0
2943.21,2944.58,2942.56,2943.42,1094,6,0
2943.1,2945.19,2942.84,2944.64,1062,8,0
2944.63,2947.82,2944.62,2947.05,1026,14,0
2947.01,2947.99,2946.17,2946.66,908,10,0
2946.61,2947.99,2946.44,2947.41,777,8,0
2947.49,2949.89,2947.41,2949.81,881,13,0
2949.79,2949.8,2946.88,2947.2,935,6,0
2947.23,2949.27,2947.09,2948.72,870,10,0
2948.82,2949.87,2948.61,2949.25,804,5,0
2949.21,2949.66,2948.33,2949.38,772,13,0
2949.48,2949.83,2947.06,2947.62,822,12,0
2947.71,2950.61,2947.49,2949.98,781,12,0
2950.16,2951.51,2949.52,2950.61,1002,10,0
2950.61,2951.48,2950.36,2951.05,356,12,0
2951.02,2951.75,2950.89,2951.65,291,13,0
2951.68,2953.06,2951.42,2951.5,309,15,0
2951.37,2952.9,2951.2,2952.62,373,5,0
2952.64,2953.79,2950.09,2950.12,501,7,0
2950.19,2951.48,2948.12,2951.38,526,6,0
2951.41,2953.53,2951.01,2952.31,494,14,0
2952.3,2952.42,2948.95,2949.92,580,15,0
2950.05,2952.61,2949.37,2949.45,572,5,0
2949.48,2949.48,2948.23,2948.84,288,14,0
2948.84,2949.96,2948.71,2949.0,372,15,0
2949.03,2950.1,2948.68,2949.69,469,12,0
2949.71,2952.51,2948.84,2951.5,1161,5,0
2951.49,2951.59,2948.86,2949.86,1106,10,0
2949.85,2950.84,2945.29,2947.36,1082,14,0
2947.37,2949.6,2946.34,2949.52,1234,8,0
2949.6,2951.11,2948.78,2949.77,705,9,0
2949.96,2952.47,2949.54,2949.91,1074,5,0
2949.86,2951.23,2949.53,2950.67,791,14,0
2950.67,2950.67,2947.07,2948.6,1000,8,0
2948.26,2949.51,2947.64,2948.64,915,14,0
2948.64,2948.73,2944.82,2944.91,1215,15,0
2944.95,2945.53,2942.45,2942.92,984,12,0
2942.97,2942.97,2937.51,2939.61,1206,13,0
2939.56,2939.9,2935.88,2935.95,728,13,0
2935.95,2938.64,2935.03,2937.17,780,10,0
2937.18,2938.91,2936.79,2937.61,715,13,0
2937.62,2937.67,2935.91,2936.82,530,11,0
2936.82,2939.44,2936.57,2938.95,728,15,0
2938.95,2939.48,2937.47,2939.06,537,12,0
2939.09,2940.96,2938.5,2938.69,893,10,0
2938.7,2939.91,2936.93,2938.09,1023,7,0
2937.99,2938.06,2936.58,2936.74,1004,5,0
2936.65,2938.44,2935.48,2935.75,756,8,0
2935.7,2935.78,2934.38,2935.51,772,14,0
2935.51,2937.19,2933.58,2935.78,900,14,0
2935.71,2940.35,2934.78,2939.05,1072,5,0
2939.01,2939.18,2936.16,2937.74,859,12,0
2937.77,2938.81,2933.69,2933.9,1096,11,0
2933.97,2934.77,2930.67,2931.71,1271,9,0
2931.79,2933.73,2929.52,2933.25,1243,8,0
2933.22,2934.85,2931.93,2934.71,1090,9,0
2934.74,2941.22,2934.18,2940.84,1050,5,0
2940.9,2942.43,2939.02,2941.62,894,9,0
2941.63,2942.42,2937.5,2940.39,1058,15,0
2940.49,2941.05,2939.26,2939.32,896,5,0
2939.32,2942.11,2939.22,2941.99,794,12,0
2942.0,2942.2,2938.94,2938.97,922,10,0
2938.97,2939.85,2937.42,2939.33,939,13,0
2939.33,2940.79,2938.5,2939.32,952,15,0
2939.36,2941.5,2939.0,2940.34,876,13,0
2940.36,2940.42,2937.54,2937.56,862,13,0
2937.58,2939.95,2937.11,2938.9,839,10,0
2938.9,2940.21,2938.28,2939.92,698,14,0
2939.92,2940.46,2938.75,2939.24,943,5,0
2939.28,2940.37,2937.77,2938.64,932,15,0
2938.64,2940.8,2938.45,2940.53,981,5,0
2940.59,2941.35,2934.36,2934.41,1171,7,0
2934.38,2934.7,2924.12,2925.9,1550,5,0
2925.79,2930.37,2924.03,2928.53,1437,6,0
2928.77,2931.88,2926.24,2931.04,1511,7,0
2931.01,2931.94,2927.63,2928.69,1324,8,0
2928.75,2935.5,2927.71,2934.3,1430,12,0
2934.27,2937.98,2933.09,2937.42,1471,5,0
2937.24,2940.48,2937.18,2939.8,1292,6,0
2939.88,2942.86,2939.72,2942.66,1356,7,0
2942.72,2944.84,2938.47,2938.73,1474,5,0
2938.73,2939.91,2932.06,2932.74,1520,5,0
2932.64,2934.89,2927.19,2928.25,1554,5,0
2927.75,2927.93,2910.05,2910.18,1714,5,0
2910.19,2910.74,2900.53,2904.22,1707,5,0
2904.08,2909.41,2902.82,2905.7,1569,6,0
2905.88,2906.82,2888.27,2897.54,1683,5,0
2897.29,2901.34,2894.05,2895.15,1507,5,0
2895.19,2899.32,2890.22,2895.01,1528,5,0
2894.99,2898.08,2890.93,2896.35,1379,5,0
2896.41,2897.09,2893.7,2896.1,1282,7,0
2896.1,2900.93,2895.93,2900.25,1282,5,0
2900.29,2903.66,2900.15,2903.22,1365,5,0
2903.7,2908.82,2902.91,2907.51,1308,9,0
2907.6,2912.24,2906.46,2906.89,1302,5,0
2906.93,2908.3,2905.49,2905.87,1281,5,0
2906.07,2909.75,2905.47,2909.18,1129,7,0
2909.2,2911.56,2909.13,2909.58,1040,10,0
2909.51,2910.11,2907.68,2907.84,957,11,0
2908.0,2908.33,2905.86,2907.35,823,8,0
2907.39,2912.98,2907.35,2912.88,1000,20,0
2912.9,2913.97,2911.54,2912.15,1155,16,0
2912.16,2912.88,2910.88,2911.39,995,16,0
2911.38,2913.4,2910.92,2912.77,948,14,0
2912.91,2913.27,2911.51,2912.79,933,16,0
2912.76,2913.36,2911.63,2912.78,1131,6,0
2912.82,2917.33,2912.69,2916.8,797,6,0
2916.82,2917.37,2916.02,2916.02,485,10,0
2916.03,2916.92,2913.7,2914.34,595,6,0
2914.34,2915.76,2913.73,2914.82,480,9,0
2915.14,2917.13,2914.19,2914.89,590,5,0
2914.76,2915.24,2913.61,2914.39,408,5,0
2914.4,2916.94,2914.4,2916.63,405,12,0
2916.62,2919.0,2916.33,2918.69,516,13,0
2918.85,2924.3,2918.67,2924.09,713,11,0
2924.11,2925.97,2923.5,2923.6,698,5,0
2923.66,2925.45,2923.66,2924.97,396,12,0
2925.11,2925.56,2921.91,2923.52,766,9,0
2923.53,2925.74,2922.57,2923.65,1148,11,0
2923.7,2930.08,2923.7,2927.65,1044,11,0
2927.65,2928.16,2923.5,2925.53,1141,10,0
2925.41,2925.41,2915.27,2917.68,1022,6,0
2917.7,2920.05,2914.8,2916.77,984,15,0
2916.77,2919.67,2916.66,2918.37,805,13,0
2918.89,2920.93,2917.31,2917.84,937,5,0
2917.88,2923.14,2917.13,2921.07,1006,11,0
2921.05,2921.72,2919.99,2920.73,569,11,0
2920.96,2920.96,2919.53,2920.35,649,13,0
2920.36,2920.88,2918.69,2919.14,393,10,0
2919.07,2919.95,2916.56,2917.28,425,9,0
2917.14,2918.77,2915.76,2915.81,505,11,0
2915.87,2915.9,2912.68,2915.24,652,11,0
2915.2,2915.74,2913.35,2913.69,410,15,0
2913.66,2915.91,2913.32,2915.02,422,8,0
2915.02,2917.9,2914.95,2917.24,537,9,0
2917.23,2921.02,2915.0,2919.99,653,6,0
2919.86,2920.33,2914.86,2916.24,809,7,0
2916.23,2917.41,2915.07,2915.41,925,14,0
2915.38,2916.23,2908.79,2910.5,957,6,0
2910.53,2913.0,2909.7,2912.32,725,15,0
2912.32,2912.33,2907.5,2908.73,769,5,0
2908.72,2908.9,2906.58,2906.62,697,5,0
2906.58,2912.87,2905.8,2911.73,997,8,0
2911.73,2912.98,2909.64,2911.96,772,5,0
2911.98,2914.49,2909.94,2914.28,993,5,0
2914.18,2917.42,2913.2,2915.35,1000,12,0
2915.06,2916.01,2913.05,2914.16,889,7,0
2914.16,2914.39,2909.89,2911.52,1101,5,0
2911.59,2913.09,2909.48,2912.33,855,10,0
2912.35,2918.41,2912.35,2918.0,1148,6,0
2917.94,2918.9,2915.32,2915.4,1129,7,0
2915.56,2916.42,2914.45,2915.93,836,15,0
2916.04,2916.1,2913.39,2913.45,768,12,0
2913.52,2915.09,2912.31,2913.26,760,7,0
2913.61,2916.86,2913.28,2914.76,1030,15,0
2914.72,2915.35,2913.07,2914.07,864,15,0
2914.22,2914.6,2912.91,2913.21,764,15,0
2913.21,2913.82,2911.08,2912.71,824,15,0
2912.7,2914.17,2912.65,2913.2,666,15,0
2913.15,2913.4,2912.06,2912.98,676,14,0
2912.98,2915.26,2912.65,2914.94,643,6,0
2914.95,2915.38,2912.62,2913.76,756,13,0
2913.73,2915.42,2913.37,2914.28,744,10,0
2914.28,2914.41,2910.04,2911.02,888,14,0
2911.05,2913.98,2911.02,2913.02,833,14,0
2913.02,2915.21,2912.27,2913.86,956,12,0
2914.14,2915.08,2910.2,2911.86,1323,9,0
2911.9,2913.4,2910.17,2913.33,1261,11,0
2913.35,2913.48,2909.43,2910.79,1225,11,0
2910.73,2911.63,2905.49,2905.85,1139,11,0
2905.86,2906.19,2892.5,2896.13,1533,5,0
2896.21,2896.85,2892.88,2894.99,1386,5,0
2894.84,2896.71,2890.77,2895.16,1618,5,0
2895.22,2905.35,2895.22,2901.09,1552,5,0
2901.13,2907.51,2898.5,2905.42,1500,9,0
2905.48,2912.08,2905.48,2911.18,1541,9,0
2911.5,2912.1,2906.52,2909.95,1282,5,0
2909.99,2914.26,2909.04,2913.61,1150,8,0
2913.65,2916.62,2910.18,2913.45,1319,6,0
2913.39,2914.2,2909.98,2910.92,1097,10,0
2910.98,2915.14,2910.98,2914.47,1235,11,0
2914.56,2914.67,2910.88,2913.11,1207,12,0
2913.08,2916.11,2912.51,2914.54,1026,7,0
2914.45,2915.07,2910.33,2914.25,1128,14,0
2914.28,2916.31,2912.29,2914.95,1258,12,0
2914.95,2915.44,2913.27,2913.74,1105,13,0
2913.58,2916.06,2912.62,2915.76,1050,5,0
2915.78,2916.26,2914.6,2915.15,961,14,0
2915.02,2915.7,2913.73,2914.14,969,10,0
2914.12,2915.03,2912.36,2914.92,968,5,0
2914.85,2915.33,2913.33,2915.09,797,16,0
2915.12,2916.34,2914.12,2915.86,696,17,0
2915.77,2916.06,2915.58,2915.67,590,16,0
2915.68,2915.78,2913.75,2913.88,682,11,0
2913.89,2914.78,2912.82,2912.82,664,18,0
2912.98,2916.06,2912.05,2915.85,785,16,0
2915.83,2916.06,2914.91,2915.37,814,14,0
2915.44,2916.74,2914.94,2916.3,921,15,0
2916.32,2918.77,2916.15,2918.1,483,19,0
2918.2,2918.72,2916.21,2916.63,559,11,0
2916.65,2918.34,2916.32,2916.43,478,14,0
2916.48,2917.85,2915.85,2916.11,315,10,0
2916.79,2917.36,2915.57,2917.31,304,11,0
2917.33,2917.73,2917.15,2917.56,229,5,0
2917.64,2920.76,2917.27,2920.04,410,15,0
2920.01,2920.39,2919.13,2919.14,218,11,0
2919.12,2919.14,2917.37,2917.78,220,15,0
2917.78,2918.85,2917.31,2917.81,248,13,0
2917.79,2918.5,2915.93,2916.26,513,13,0
2916.25,2917.58,2916.02,2917.1,587,13,0
2917.16,2917.9,2913.55,2915.6,1272,5,0
2915.64,2915.64,2913.05,2913.68,859,7,0
2913.57,2918.27,2913.11,2915.87,1173,12,0
2915.87,2916.7,2911.11,2912.66,1025,11,0
2912.67,2914.8,2910.9,2913.44,957,10,0
2913.46,2914.57,2912.96,2913.0,649,15,0
2913.06,2913.43,2912.07,2912.91,886,11,0
2912.92,2912.94,2904.39,2906.75,1340,10,0
2906.85,2908.76,2906.64,2907.29,1091,12,0
2907.29,2909.01,2906.1,2908.2,730,12,0
2908.06,2908.76,2906.55,2907.48,575,12,0
2907.47,2907.5,2905.27,2905.7,671,13,0
2905.58,2906.29,2904.2,2905.09,723,11,0
2905.03,2906.53,2903.46,2903.78,587,7,0
2903.75,2903.79,2900.42,2901.44,916,5,0
2901.44,2901.44,2896.32,2897.37,958,15,0
2897.44,2898.45,2893.21,2895.96,991,8,0
2895.96,2896.34,2890.86,2893.81,1183,8,0
2893.78,2893.78,2888.61,2893.34,1345,5,0
2893.25,2894.68,2890.26,2890.99,1144,12,0
2891.0,2896.1,2890.82,2894.63,1216,5,0
2894.37,2896.53,2892.48,2895.23,1030,13,0
2895.32,2898.45,2895.19,2897.39,1076,13,0
2897.37,2897.87,2893.58,2894.18,1022,5,0
2894.13,2895.07,2890.1,2894.16,1182,8,0
2894.03,2896.7,2891.67,2892.17,1129,10,0
2892.16,2892.83,2887.91,2890.2,1040,5,0
2890.22,2894.02,2890.22,2891.85,907,5,0
2891.83,2892.2,2884.08,2885.17,1298,5,0
2885.25,2889.19,2880.67,2882.13,1373,12,0
2882.12,2885.8,2881.13,2884.14,1083,5,0
2884.29,2885.37,2880.95,2881.3,1155,7,0
2881.45,2888.79,2877.1,2886.84,1434,5,0
2886.84,2893.4,2885.57,2890.91,993,7,0
2890.89,2891.99,2885.81,2886.04,1011,5,0
2886.41,2888.14,2885.96,2887.34,874,14,0
2887.25,2889.32,2886.83,2888.22,910,5,0
2888.22,2892.13,2886.79,2891.19,920,8,0
2891.45,2893.69,2890.31,2891.67,859,9,0
2891.58,2894.88,2891.33,2892.21,889,5,0
2892.18,2894.86,2888.55,2893.8,966,7,0
2893.85,2894.24,2887.68,2888.61,1082,5,0
2888.56,2889.02,2886.19,2888.96,877,9,0
2888.97,2889.05,2883.42,2883.9,1070,10,0
2883.98,2885.5,2883.12,2885.22,1104,12,0
2885.31,2887.98,2883.92,2885.15,1067,8,0
2885.14,2888.73,2884.09,2888.59,981,8,0
2888.56,2888.59,2884.25,2885.0,1116,5,0
2885.02,2888.35,2884.41,2886.47,1309,6,0
2886.48,2892.16,2886.48,2888.09,1220,5,0
2889.46,2889.84,2881.13,2886.42,1525,9,0
2886.39,2891.33,2881.55,2888.97,1522,5,0
2888.71,2891.57,2885.45,2889.6,1464,6,0
2889.68,2892.31,2888.93,2889.33,1296,11,0
2889.24,2891.0,2880.32,2881.81,1607,5,0
2881.66,2882.33,2867.79,2872.19,1658,5,0
2872.63,2882.46,2870.37,2874.13,1662,5,0
2873.94,2879.28,2870.98,2875.73,1543,7,0
2875.68,2877.92,2874.88,2875.77,1405,13,0
2875.78,2877.55,2871.33,2872.26,1362,5,0
2872.34,2877.11,2871.85,2875.04,1331,8,0
2875.02,2877.16,2872.78,2873.94,1239,10,0
2874.11,2876.59,2872.0,2876.22,1271,5,0
2876.32,2878.17,2875.6,2877.37,1243,10,0
2877.82,2878.86,2876.18,2877.2,1234,11,0
2877.2,2881.25,2876.16,2880.94,1150,10,0
2880.94,2881.57,2877.9,2879.01,1238,9,0
2879.03,2883.78,2879.03,2883.23,1156,7,0
2883.22,2887.01,2883.21,2886.04,1161,5,0
2885.94,2886.72,2883.79,2883.79,1154,7,0
2883.96,2886.08,2882.82,2884.91,789,5,0
2885.15,2887.43,2884.57,2887.42,670,5,0
2887.5,2887.73,2885.99,2886.09,718,18,0
2885.97,2886.54,2882.9,2883.24,870,12,0
2883.23,2883.29,2877.49,2880.22,1270,8,0
2880.19,2880.53,2877.25,2879.17,1180,5,0
2879.29,2879.3,2874.6,2874.77,1218,13,0
2874.78,2876.24,2873.38,2873.94,1163,11,0
2873.87,2877.18,2873.35,2875.78,1245,8,0
2875.87,2876.2,2872.78,2873.97,1358,12,0
2873.91,2876.28,2871.3,2875.02,684,5,0
2874.95,2876.52,2873.57,2876.13,421,18,0
2876.07,2877.88,2876.02,2877.12,369,14,0
2877.12,2877.68,2876.23,2877.12,271,10,0
2877.11,2877.77,2875.67,2877.73,416,6,0
2877.77,2878.43,2874.58,2875.04,313,5,0
2875.24,2876.34,2874.56,2876.0,327,12,0
2876.05,2876.91,2875.3,2876.06,320,10,0
2876.04,2876.04,2875.08,2875.47,445,5,0
2875.46,2879.75,2875.36,2879.27,646,12,0
2879.31,2880.28,2878.15,2878.48,651,5,0
2878.46,2878.46,2876.91,2877.05,806,12,0
2877.11,2885.05,2877.08,2878.64,1300,5,0
2878.63,2881.31,2878.15,2880.83,1186,13,0
2880.82,2882.14,2878.48,2879.39,1458,12,0
2879.34,2880.93,2873.91,2874.82,1404,14,0
2874.68,2875.77,2870.44,2874.5,1496,9,0
2874.49,2877.88,2873.42,2875.13,1278,15,0
2875.15,2876.77,2873.87,2875.02,1237,14,0
2875.04,2876.31,2872.69,2873.36,1133,9,0
2873.39,2876.26,2872.98,2873.9,1094,5,0
2873.92,2874.04,2867.98,2868.45,1314,9,0
2868.52,2869.67,2863.74,2863.78,1180,11,0
2863.88,2866.92,2863.87,2865.75,976,11,0
2865.71,2866.06,2859.21,2863.65,1207,10,0
2863.66,2863.66,2856.98,2859.72,1198,7,0
2859.76,2863.55,2858.53,2862.98,949,5,0
2862.99,2865.06,2862.77,2863.54,1028,12,0
2863.36,2864.85,2862.4,2864.01,990,10,0
2863.98,2866.0,2863.26,2863.26,890,11,0
2863.29,2864.42,2861.83,2864.25,1193,10,0
2864.26,2867.0,2862.98,2864.01,1210,11,0
2864.24,2864.63,2861.94,2863.18,1181,11,0
2863.17,2866.66,2863.15,2865.68,1229,11,0
2865.51,2865.65,2863.41,2864.15,1279,12,0
2864.19,2864.99,2863.29,2863.58,1103,12,0
2863.57,2865.16,2862.71,2862.92,1000,9,0
2862.84,2863.13,2857.23,2859.12,1166,6,0
2859.12,2861.35,2858.76,2859.64,1046,5,0
2859.61,2861.03,2858.14,2858.68,1147,13,0
2858.63,2860.33,2856.88,2857.19,1278,13,0
2857.23,2857.31,2853.62,2855.39,1137,13,0
2855.39,2857.19,2852.2,2852.23,1104,12,0
2852.22,2857.22,2851.05,2855.93,1095,15,0
2855.95,2861.12,2855.87,2860.25,1229,5,0
2860.27,2864.24,2860.2,2862.42,1154,5,0
2862.37,2863.9,2860.45,2861.25,1192,10,0
2861.03,2863.22,2859.68,2862.4,976,12,0
2862.38,2864.41,2860.93,2862.34,926,11,0
2862.34,2863.08,2860.92,2861.31,817,8,0
